file,timestamp,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,pop,weather_main,weather_description
weather_20250302_185541.json,2025-03-04 17:00:00,9.0,6.75,1021,68,2.99,0.14,96,10000,4.05,231,8.01,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 03:00:00,5.04,2.85,1025,85,2.73,0.0,17,10000,2.62,252,3.7,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 04:00:00,5.23,2.92,1025,83,2.58,0.0,20,10000,2.81,239,4.99,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 05:00:00,4.98,2.65,1025,85,2.67,0.0,16,10000,2.78,218,5.23,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 06:00:00,4.71,2.27,1025,87,2.73,0.0,13,10000,2.85,197,5.04,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 07:00:00,4.16,2.16,1024,87,2.19,0.0,10,10000,2.23,210,2.75,0,Clear,clear sky
weather_20250304_033151.json,2025-03-04 08:00:00,4.25,2.43,1025,81,1.28,0.21,14,10000,2.06,227,3.13,0,Clouds,few clouds
weather_20250304_033151.json,2025-03-04 09:00:00,5.67,3.81,1024,72,0.53,0.59,41,10000,2.36,237,5.3,0,Clouds,scattered clouds
weather_20250304_033151.json,2025-03-04 10:00:00,7.7,5.79,1024,59,-0.31,1.12,58,10000,2.93,234,6.93,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 11:00:00,9.16,7.46,1023,48,-1.6,1.79,67,10000,3.08,207,7.08,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 12:00:00,9.73,8.12,1023,46,-1.78,1.8,71,10000,3.12,232,6.4,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-04 13:00:00,9.6,7.97,1022,49,-0.88,1.81,100,10000,3.11,229,7.04,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 14:00:00,10.59,9.01,1021,50,0.05,1.55,100,10000,4.11,224,7.61,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 15:00:00,10.73,9.19,1020,51,0.54,0.99,100,10000,3.48,223,7.06,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 16:00:00,9.54,7.92,1020,60,1.79,0.43,100,10000,3.07,227,5.94,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 17:00:00,8.48,6.38,1020,68,2.5,0.14,100,10000,3.53,236,7.29,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 18:00:00,6.78,4.22,1019,74,1.96,0.0,87,10000,3.69,214,6.86,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 19:00:00,6.19,3.5,1020,76,1.91,0.0,99,10000,3.69,219,7.84,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 20:00:00,5.8,2.77,1020,77,1.59,0.0,99,10000,4.13,215,8.66,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 21:00:00,5.56,2.63,1020,75,1.04,0.0,100,10000,3.86,206,8.06,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 22:00:00,5.5,2.48,1020,72,0.36,0.0,100,10000,3.98,212,8.93,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-04 23:00:00,5.46,2.45,1019,69,-0.07,0.0,100,10000,3.96,222,9.14,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 00:00:00,5.56,2.1,1019,71,0.41,0.0,100,10000,4.87,219,10.5,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 01:00:00,5.42,2.06,1018,76,1.11,0.0,55,10000,4.6,215,10.43,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 02:00:00,5.43,2.08,1018,77,1.23,0.0,65,10000,4.58,214,10.31,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 03:00:00,5.25,2.0,1017,78,1.38,0.0,72,10000,4.3,222,9.86,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 04:00:00,5.43,2.09,1017,78,1.54,0.0,79,10000,4.55,217,10.08,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 05:00:00,5.43,2.14,1017,80,1.77,0.0,83,10000,4.45,211,9.58,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 06:00:00,5.23,2.0,1017,81,1.94,0.0,86,10000,4.26,220,9.62,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 07:00:00,5.66,2.25,1016,79,1.78,0.0,98,10000,4.82,212,10.87,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 08:00:00,6.91,3.98,1016,72,1.85,0.2,95,10000,4.44,212,10.78,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 09:00:00,9.17,6.95,1016,62,1.96,0.63,92,10000,4.06,207,12.64,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 10:00:00,11.07,9.64,1016,54,1.87,1.33,93,10000,3.98,208,12.62,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 11:00:00,12.22,10.78,1016,49,1.62,1.99,89,10000,4.51,214,11.88,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 12:00:00,12.89,11.51,1015,49,2.19,2.5,82,10000,4.93,210,12.02,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 13:00:00,13.37,12.04,1015,49,2.58,2.45,70,10000,5.11,210,11.74,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 14:00:00,13.44,12.12,1014,49,2.59,1.98,84,10000,4.98,211,11.19,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-05 15:00:00,13.37,12.02,1014,48,2.34,1.26,94,10000,4.28,207,10.97,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 16:00:00,12.75,11.36,1013,49,1.95,0.59,92,10000,3.99,211,10.92,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 17:00:00,11.16,9.61,1014,49,0.6,0.19,93,10000,4.05,202,10.33,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 18:00:00,9.04,7.12,1014,50,-1.15,0.0,94,10000,3.42,210,6.25,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 19:00:00,8.16,6.18,1014,47,-2.7,0.0,97,10000,3.2,205,5.7,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 20:00:00,7.36,5.18,1014,49,-2.75,0.0,97,10000,3.25,197,5.49,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 21:00:00,6.77,4.54,1014,57,-1.48,0.0,100,10000,3.14,194,4.99,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 22:00:00,6.33,4.21,1014,66,0.03,0.0,88,10000,2.85,194,4.47,0,Clouds,overcast clouds
weather_20250304_033151.json,2025-03-05 23:00:00,5.91,3.74,1013,75,1.48,0.0,71,10000,2.81,186,4.45,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-06 00:00:00,5.93,3.72,1013,84,3.02,0.0,59,10000,2.86,175,3.48,0,Clouds,broken clouds
weather_20250304_033151.json,2025-03-06 01:00:00,5.94,3.71,1012,90,4.21,0.0,0,10000,2.89,182,3.6,0,Clear,clear sky
weather_20250304_033151.json,2025-03-06 02:00:00,6.47,4.39,1011,91,4.75,0.0,0,10000,2.83,180,3.75,0,Clear,clear sky
